frame,mode,similarity,match_045,match_060,elapsed_s,fps,frame_saved
1953,ATAQUE,0.000000,0,0,105.34,19.5,0
1954,ATAQUE,0.000000,0,0,105.40,19.5,0
1955,ATAQUE,0.000000,0,0,105.45,19.5,1
1956,ATAQUE,0.000000,0,0,105.50,19.5,0
1957,ATAQUE,0.000000,0,0,105.56,19.5,0
1958,ATAQUE,0.000000,0,0,105.61,19.5,0
1959,ATAQUE,0.000000,0,0,105.67,19.5,0
1960,ATAQUE,0.000000,0,0,105.72,18.4,1
1961,ATAQUE,0.000000,0,0,105.77,18.4,0
1962,ATAQUE,0.000000,0,0,105.83,18.4,0
1963,ATAQUE,0.000000,0,0,105.88,18.4,0
1964,ATAQUE,0.000000,0,0,105.94,18.4,0
1965,ATAQUE,0.000000,0,0,105.99,18.4,1
1966,ATAQUE,0.000000,0,0,106.04,18.4,0
1967,ATAQUE,0.000000,0,0,106.10,18.4,0
1968,ATAQUE,0.000000,0,0,106.15,18.4,0
1969,ATAQUE,0.000000,0,0,106.20,18.4,0
1970,ATAQUE,0.000000,0,0,106.25,18.7,1
1971,ATAQUE,0.000000,0,0,106.30,18.7,0
1972,ATAQUE,0.000000,0,0,106.36,18.7,0
1973,ATAQUE,0.000000,0,0,106.41,18.7,0
1974,ATAQUE,0.000000,0,0,106.46,18.7,0
1975,ATAQUE,0.000000,0,0,106.51,18.7,1
1976,ATAQUE,0.000000,0,0,106.57,18.7,0
1977,ATAQUE,0.000000,0,0,106.62,18.7,0
1978,ATAQUE,0.000000,0,0,106.68,18.7,0
1979,ATAQUE,0.000000,0,0,106.73,18.7,0
1980,ATAQUE,0.000000,0,0,106.78,19.0,1
1981,ATAQUE,0.000000,0,0,106.83,19.0,0
1982,ATAQUE,0.000000,0,0,106.89,19.0,0
1983,ATAQUE,0.000000,0,0,106.94,19.0,0
1984,ATAQUE,0.000000,0,0,106.99,19.0,0
1985,ATAQUE,0.000000,0,0,107.04,19.0,1
1986,ATAQUE,0.000000,0,0,107.09,19.0,0
1987,ATAQUE,0.000000,0,0,107.14,19.0,0
1988,ATAQUE,0.000000,0,0,107.20,19.0,0
1989,ATAQUE,0.000000,0,0,107.25,19.0,0
1990,ATAQUE,0.000000,0,0,107.31,18.9,1
1991,ATAQUE,0.000000,0,0,107.36,18.9,0
1992,ATAQUE,0.000000,0,0,107.42,18.9,0
1993,ATAQUE,0.000000,0,0,107.47,18.9,0
1994,ATAQUE,0.000000,0,0,107.53,18.9,0
1995,ATAQUE,0.000000,0,0,107.58,18.9,1
1996,ATAQUE,0.000000,0,0,107.63,18.9,0
1997,ATAQUE,0.000000,0,0,107.69,18.9,0
1998,ATAQUE,0.000000,0,0,107.74,18.9,0
1999,ATAQUE,0.000000,0,0,107.79,18.9,0
2000,ATAQUE,0.000000,0,0,107.85,18.5,1
2001,ATAQUE,0.000000,0,0,107.90,18.5,0
2002,ATAQUE,0.000000,0,0,107.95,18.5,0
2003,ATAQUE,0.000000,0,0,108.01,18.5,0
2004,ATAQUE,0.000000,0,0,108.06,18.5,0
2005,ATAQUE,0.000000,0,0,108.11,18.5,1
2006,ATAQUE,0.000000,0,0,108.16,18.5,0
2007,ATAQUE,0.000000,0,0,108.21,18.5,0
2008,ATAQUE,0.000000,0,0,108.26,18.5,0
2009,ATAQUE,0.000000,0,0,108.31,18.5,0
2010,ATAQUE,0.000000,0,0,108.36,19.3,1
2011,ATAQUE,0.000000,0,0,108.42,19.3,0
2012,ATAQUE,0.000000,0,0,108.46,19.3,0
2013,ATAQUE,0.000000,0,0,108.52,19.3,0
2014,ATAQUE,0.000000,0,0,108.57,19.3,0
2015,ATAQUE,0.000000,0,0,108.62,19.3,1
2016,ATAQUE,0.000000,0,0,108.68,19.3,0
2017,ATAQUE,0.000000,0,0,108.73,19.3,0
2018,ATAQUE,0.000000,0,0,108.78,19.3,0
2019,ATAQUE,0.000000,0,0,108.83,19.3,0
2020,ATAQUE,0.000000,0,0,108.88,19.3,1
2021,ATAQUE,0.000000,0,0,108.93,19.3,0
2022,ATAQUE,0.000000,0,0,108.98,19.3,0
2023,ATAQUE,0.000000,0,0,109.04,19.3,0
2024,ATAQUE,0.000000,0,0,109.09,19.3,0
2025,ATAQUE,0.000000,0,0,109.15,19.3,1
2026,ATAQUE,0.000000,0,0,109.20,19.3,0
2027,ATAQUE,0.000000,0,0,109.25,19.3,0
2028,ATAQUE,0.000000,0,0,109.31,19.3,0
2029,ATAQUE,0.000000,0,0,109.36,19.3,0
2030,ATAQUE,0.000000,0,0,109.41,18.9,1
2031,ATAQUE,0.000000,0,0,109.46,18.9,0
2032,ATAQUE,0.000000,0,0,109.52,18.9,0
2033,ATAQUE,0.000000,0,0,109.57,18.9,0
2034,ATAQUE,0.000000,0,0,109.63,18.9,0
2035,ATAQUE,0.000000,0,0,109.68,18.9,1
2036,ATAQUE,0.000000,0,0,109.74,18.9,0
2037,ATAQUE,0.000000,0,0,109.79,18.9,0
2038,ATAQUE,0.000000,0,0,109.84,18.9,0
2039,ATAQUE,0.000000,0,0,109.90,18.9,0
2040,ATAQUE,0.000000,0,0,109.95,18.6,1
2041,ATAQUE,0.000000,0,0,110.00,18.6,0
2042,ATAQUE,0.000000,0,0,110.05,18.6,0
2043,ATAQUE,0.000000,0,0,110.10,18.6,0
2044,ATAQUE,0.000000,0,0,110.15,18.6,0
2045,ATAQUE,0.000000,0,0,110.20,18.6,1
2046,ATAQUE,0.000000,0,0,110.25,18.6,0
2047,ATAQUE,0.000000,0,0,110.30,18.6,0
2048,ATAQUE,0.000000,0,0,110.35,18.6,0
2049,ATAQUE,0.000000,0,0,110.40,18.6,0
2050,ATAQUE,0.000000,0,0,110.46,19.6,1
2051,ATAQUE,0.000000,0,0,110.51,19.6,0
2052,ATAQUE,0.000000,0,0,110.56,19.6,0
2053,ATAQUE,0.000000,0,0,110.61,19.6,0
2054,ATAQUE,0.000000,0,0,110.66,19.6,0
2055,ATAQUE,0.000000,0,0,110.72,19.6,1
2056,ATAQUE,0.000000,0,0,110.77,19.6,0
2057,ATAQUE,0.000000,0,0,110.82,19.6,0
2058,ATAQUE,0.000000,0,0,110.88,19.6,0
2059,ATAQUE,0.000000,0,0,110.93,19.6,0
2060,ATAQUE,0.000000,0,0,110.98,19.0,1
2061,ATAQUE,0.000000,0,0,111.04,19.0,0
2062,ATAQUE,0.000000,0,0,111.09,19.0,0
2063,ATAQUE,0.000000,0,0,111.15,19.0,0
2064,ATAQUE,0.000000,0,0,111.20,19.0,0
2065,ATAQUE,0.000000,0,0,111.26,19.0,1
2066,ATAQUE,0.000000,0,0,111.31,19.0,0
2067,ATAQUE,0.000000,0,0,111.37,19.0,0
2068,ATAQUE,0.000000,0,0,111.42,19.0,0
2069,ATAQUE,0.000000,0,0,111.47,19.0,0
2070,ATAQUE,0.000000,0,0,111.52,18.6,1
2071,ATAQUE,0.000000,0,0,111.57,18.6,0
2072,ATAQUE,0.000000,0,0,111.62,18.6,0
2073,ATAQUE,0.000000,0,0,111.67,18.6,0
2074,ATAQUE,0.000000,0,0,111.72,18.6,0
